text,label
Enlist various methods available for concrete mix design and explain the step by step procedure for concrete mix design IS 10262 method.,Understand
Debate the ethical implications of using artificial intelligence algorithms for autonomous weapons systems in military operations.,Evaluate
Use the unification algorithm to determine whether the following two terms are uni_able. Show intermediate step,Apply
Define 2 dimensional and 3 dimensional designs. ,Remember
Explain containment and Inheritance along with examples.,Remember
Consider the following processes where arrisal and barst time are as given below. Calculate the average waiting time and average turn aroundtime if the processes are scheduled using FCFS.,Apply
Estimate expenditure on HIV/AIDS education,Evaluate
What is a user defined exception?,Remember
Demonstrate the steps of a physics experiment through video demonstrations.,Apply
National income accounting refers to a set of rules and techniques that are used to measure the national income of a country. Explain EIGHT (8) significant factors of national income accounting. ,Understand
Examine the use of pedagogical reasoning skills by teachers to enhance the usage of instructional materials in classroom. ,Analyze
Can you create a flowchart diagram for a troubleshooting process?,Analyze
How does one specify the syntactical restrictions,Apply
Compare how different children come to school.,Analyze
Identify a phrase as a simile,Remember
"With the aid of a flow chart, briefly describe the steps involved in developing a successful animal breeding programme. ",Understand
Explain Assembly Modeling CAD Customization.,Remember
Inspect the pattern of GPS positions relative to the “known” published value,Analyze
Distinguish between flat roof and pitched roof. ,Analyze
Describe the characteristics of a tropical rainforest.,Remember
Explain file functions for text file and binary file operations.,Remember
Propose and justify strategies for optimizing the performance of a web server handling millions of concurrent requests.,Apply
State two differences between a JFET and a BJT. ,Understand
"With the neat diagram, explain principle of working of thermocouple. Give its examples along with the temperature ranges.",Remember
Apply the principles of architecture to design an eco-friendly building.,Apply
Demonstrate how this could work in an industry setting?,Apply
"Explain the concept of containerization (e.g., Docker, Kubernetes) and its advantages in software deployment and management.",Understand
Apply and integrate several different strategies to solve a mathematical problem (not according to one formula(,Create
The internal and external diameter of the impeller of a centrifugal pump are 200 mm and 400 mm respectively.,Apply
List and explain the FIVE (5) institutional structures that can promote and sustained economic growth. ,Understand
Describe a Link List as ADT.,Remember
State the working and uses of Electronic Total Station.,Understand
Short term and long term incentives have their own merits in promoting corporate performance. Compare and contrast the problems associated with both short term and long term incentives. ,Analyze
Differentiate Soft Magnetic Materials and Hard Magnetic Materials.,Remember
List the design concepts.,Remember
Write in detail mineral wealth of GONDWANA.,Understand
Two different soils were obtained during sampling and the distance between the two sites were only 100 meters apart. Discuss TWO soil forming factors which are most likely to explain the differences. ,Understand
A cylindrical boiler is 2.,Apply
"Recommend with justification, a value or range of values to the Board of Directors for the acquisition of ESL Berhad.",Evaluate
