text,label
List and explain the FIVE (5) institutional structures that can promote and sustained economic growth. ,Comprehension
Determine how to minimize the total cost of operating and purchasing a telephone for the next six years.,Application
Identify THREE (3) building related statutory laws in Malaysia.,Comprehension
Explain the benefits of Secure Sockets Layer (SSL) in the context of web security.,Comprehension
Differentiate between “trial pits' and 'boreholes”. ,Analysis
What are the representational symbols on maps and charts,Knowledge
Evaluate your sketch with ASSURE's model procedure. ,Evaluation
"Critically review the strengths, weaknesses,  opportunities and threats of Associated Meats Sdn Bhd in light of the forecast trends and developments.",Evaluation
Briefly explain TWO (2) common techniques for data compression. Illustrate your answer with an example of each type of compression.,Comprehension
Define CRM and discuss how the CRM can be implemented in the business environment.,Application
Evaluate the types of power Benjamin Fang is exercising in Sun Plantations and explain how this is being eroded by the changes taking place in the environment.,Evaluation
Prepare a book jacket that illustrates the kind of book as well as the story.,Synthesis
Illustrate  your understanding for oligopoly competition and monopolistic competition using ONE (1) real life example for each.,Comprehension
Specify the thickness of a galvanized coating based on atmospheric data? (level 2) ,Application
Discuss any THREE (3) advantages why digital video is preferred for video editing and post production.,Comprehension
Describe the Concept of Culture.,Knowledge
"Discuss the adoption issues surrounding Facebook and internet, as well as their implications for e-marketers. ",Comprehension
Contrast B-mode and A-mode ultrasound systems. ,Comprehension
Explain the reasons of using application servers to deploy web applications.,Comprehension
Draw ONE (1) point perspective with TWO (2) geometrical forms.,Comprehension
Describe the meaning of 'design'. ,Knowledge
In order to reduce the international competition to protect some major sector of the economy. List and explain THREE (3) instruments that can use to protect our domestic industries. ,Comprehension
Estimate the number  of bytes required  for the storage of a full 5 minutes performance at CD quality audio.,Application
Analyze the roles of web container or servlet container in a web server in the context of request response model.,Analysis
Describe the sender-initiated task transfer method that used in dynamic load balancing.,Comprehension
"Advise the five steps, as recommended by Porter and Millar, that can be applied by business managers in taking advantage of information technology.",Synthesis
Classify types of corrosion inhibitors  ,Comprehension
Justify and nominate ways to prevent animal extinction.,Evaluation
What might happen if you combined...?,Synthesis
Ion implantation is one of the popular methods to dope semiconductors. Discuss the control parameters for this method. ,Comprehension
Critically discuss the THREE (3) options in handling the international media planning or buying.,Analysis
List FIVE (5) properties of damp-proof courses. ,Knowledge
"Construct a product structure. Identify components. 
parents, and components.",Synthesis
Discuss the TWO (2) steps of Crisis Management Performance (CMP) evaluation process. Provide an appropriate example for each step. ,Comprehension
Can you differentiate between ethnic Chinese and ethnic Koreans,Analysis
Compare Calliope with Howie. Use the word bank.,Comprehension
Discuss THREE (3) consequences of technology on organizational communication. Provide ONE (1) relevant example for each answer. ,Comprehension
Break down the components of a standard film camera and explain how they interact to make the machine work.,Analysis
